id,run_id,symbol,direction,conviction,rationale,catalyst,horizon,created_at
1349,2026-07-01T18:35:37.920782+00:00,META,LONG,0.68,"Meta +10.22% today, +14.3% 5d. Price above VWAP by 1.14%. RSI 60.2 (elevated but not overbought). MACD hist +3.628 (strong positive). AI infrastructure narrative intact despite Fear & Greed extremes. High volume (34.9M) confirms institutional conviction. Pullback in semis creates rotation opportunity into big-cap AI leaders.","AI infrastructure spending resilience, potential index rotation from equipment to mega-cap consumers",swing,2026-07-01T18:36:17.565720+00:00
1350,2026-07-01T18:35:37.920782+00:00,GIS,LONG,0.65,"GIS up +7.89% today, +12.6% 10d. RSI 67.2 (overbought, but defensive stocks extend higher in fear). Price at VWAP (37.54 vs 37.49). MACD hist +0.366 (positive). Defensive positioning during Extreme Fear (11/100) is rational. Dividend yield (~7%) attractive in low-risk environment. Recent news on Food Lion initiative signals ESG + earnings stability.","Flight-to-quality during extreme fear, dividend support, consumer staples outperformance",position,2026-07-01T18:36:17.565720+00:00
1351,2026-07-01T18:35:37.920782+00:00,APP,LONG,0.62,"AppLovin +11.1% today, +28.3% 5d (strong momentum). RSI 63.3 (elevated). Price above VWAP by 1.75%. MACD hist +4.214 (bullish). Despite CEO selling (red flag), institutional buyers stepped in during semis selloff. AI/mobile ad-tech thesis uncoupled from hardware cycle. Quantum insider buying + bullish analyst notes suggest bottoming.","Quantum computing narrative, mobile AI adoption, insider accumulation vs. CEO sales divergence",swing,2026-07-01T18:36:17.565720+00:00
1352,2026-07-01T18:41:27.059445+00:00,PLTR,LONG,0.78,"Burry's largest position (66% of portfolio) shows institutional conviction. Stock up 19.1% in 5d, +9.63% today on news of growth catalysts. RSI 50.0 (neutral, room to run), MACD hist -0.322 (slightly negative but momentum still present). Price above VWAP. Fear & Greed at 11 (extreme fear) suggests contrarian entry opportunity for conviction holders.",Palantir valuation inflection + Nvidia partnership; Burry accumulation signal,position,2026-07-01T18:42:03.836560+00:00
1353,2026-07-01T18:41:27.059445+00:00,META,LONG,0.72,"Strong 5d momentum (+14.2%), +9.99% today. RSI 60.1 (approaching overbought but not yet frothy). MACD hist +3.601 (positive, bullish momentum). Price above VWAP. Crypto Fear & Greed at 11 signals extreme fear, but META's earnings trajectory and AI infrastructure demand remain intact. Institutional buying into weakness.",AI capex cycle + AI agents demand; market repricing risk,swing,2026-07-01T18:42:03.836560+00:00
1354,2026-07-01T18:41:27.059445+00:00,COIN,LONG,0.68,"Up 13.7% in 5d, +10.79% today. RSI 48.6 (neutral, non-extended). MACD hist +0.440 (turning positive). Price above VWAP by 2.31%. Extreme Fear (11/100) is classic capitulation signal for crypto-correlated assets. News mentions TradeFi and multi-asset expansion (positive for platform breadth). Counter-trend strength into macro fear.",Fear capitulation reversal + TradeFi infrastructure expansion,swing,2026-07-01T18:42:03.836560+00:00
1355,2026-07-01T18:41:27.059445+00:00,INTC,SHORT,0.65,"Pelosi dumped $500k on 2026-05-29 (insider signal 45d lag confirms current weakness). Down 8.71% today, -4.0% in 5d. RSI 53.9 (neutral but trending lower). MACD hist -0.085 (turning negative). Price below VWAP by 2.55%. Semiconductor sector under pressure (GLW -14%, KLAC -13%). Insider sell + technicals aligning bearish. Data center thesis uncertain vs. AMD/NVDA.",Pelosi insider sale confirmation + sector rotation out of legacy chips,swing,2026-07-01T18:42:03.836560+00:00
1356,2026-07-01T18:41:27.059445+00:00,MU,SHORT,0.63,"Down 14.2% in 5d, -9.90% today. RSI 52.3 (midpoint, but momentum breaking down). MACD hist -10.644 (deeply negative, strong bearish momentum). Price below VWAP by 2.36%. Despite bullish 1-year narrative, memory oversupply fears and margin compression hitting. Extreme Fear (11/100) + negative MACD divergence suggests further downside before reversal. 5d trend accelerating lower.",Memory supply overhang + margin compression fears; market deleveraging,swing,2026-07-01T18:42:03.836560+00:00
1357,2026-07-01T18:47:13.081955+00:00,APP,LONG,0.78,"APP shows strongest momentum among dataset: +10.78% today, +28.1% 5d, RSI 63.2 (approaching overbought but not yet), MACD hist +4.151 (strong positive momentum). Price above VWAP by 1.51%. High-conviction growth narrative in agentic AI payments space with recent Wall Street upgrade mentioning 40% upside.",AI adoption acceleration; Cathie Wood buying signal (ARK accumulation); continued insider strength,swing,2026-07-01T18:48:20.311455+00:00
1358,2026-07-01T18:47:13.081955+00:00,PLTR,LONG,0.72,"PLTR dominates Burry 13F at 66% portfolio weight, signaling deep conviction from smart money. +8.96% today, +18.9% 5d, above VWAP by 1.32%. RSI 49.4 (neutral zone, room to run). Recent news catalysts on valuation + growth drivers. Fear & Greed extreme (11) creates dislocation opportunity for conviction positions.",Burry's 66% overweight commitment; new growth catalysts; extreme fear environment rewards contrarian smart-money positioning,position,2026-07-01T18:48:20.311455+00:00
1359,2026-07-01T18:47:13.081955+00:00,META,LONG,0.68,"META +9.94% today, +14.0% 5d, above VWAP by 0.94%. RSI 59.8 (approaching overbought but not extreme), MACD hist +3.535 (positive). Strong relative strength vs. QQQ (-1.40% today). Large volume (35.4M) confirms institutional accumulation. Defensive mega-cap benefiting from AI/data narrative.",AI infrastructure demand (CoreWeave ecosystem); relative outperformance vs. nano-cap AI; mega-cap rotation into core AI names,swing,2026-07-01T18:48:20.311455+00:00
1360,2026-07-01T18:47:13.081955+00:00,COIN,LONG,0.65,"COIN +10.29% today, +13.2% 5d despite crypto fear index at 11/100. Price above VWAP by 1.89%, RSI 48.3 (neutral, no overbought warning). MACD hist +0.400 (weak but positive). Extreme fear creates contrarian long setup for crypto-sensitive plays; TradeFi trend supporting institutional adoption.",Extreme fear/greed bottom (11/100) = capitulation signal; TradeFi expansion narrative; institutional entry on weakness,swing,2026-07-01T18:48:20.311455+00:00
1361,2026-07-01T18:47:13.081955+00:00,INTC,SHORT,0.62,"INTC -8.92% today, -4.3% 5d. Nancy Pelosi sold $500k+ 45 days ago (2026-05-29), suggesting insider weakness ahead of today's rout. Price -2.83% below VWAP, below key support. RSI 53.6 (neutral but momentum negative). MACD hist -0.111 (deteriorating). High volume (76M) on down day = distribution. Data center market positive but execution risk priced in.",Pelosi insider sale signal (lagging but confirmatory); competitive pressure from AMD/NVIDIA; valuation multiple compression risk in fear environment,swing,2026-07-01T18:48:20.311455+00:00
1362,2026-07-01T18:53:28.705642+00:00,PLTR,LONG,0.78,"Burry's 66% portfolio weight confirms conviction. Stock up 18.8% in 5d despite market fear (11/100). RSI 49.7 (neutral, room to run). MACD hist -0.345 (slightly negative but recovering). Price 1.52% above VWAP signals institutional accumulation. News catalyst (Nvidia partnership + growth catalysts) aligns with bullish setup.",Nvidia-Palantir collaboration; valuation + growth catalyst confluence,swing,2026-07-01T18:54:05.847305+00:00
1363,2026-07-01T18:53:28.705642+00:00,META,LONG,0.72,"Strong momentum: +14.1% (5d), +9.89% today. RSI 59.9 (elevated but not overbought). MACD hist +3.558 (bullish). Price 0.94% above VWAP. Holding gains despite Crypto Fear 11/100. Large volume (35.6M) confirms institutional interest. AI narrative + infrastructure tailwinds support continuation.",AI data center capex cycle; CoreWeave and infrastructure demand,swing,2026-07-01T18:54:05.847305+00:00
1364,2026-07-01T18:53:28.705642+00:00,COIN,LONG,0.68,"Crypto Fear at 11/100 (extreme) yet COIN rallies +13.5% (5d), +10.49% today—contrarian strength. RSI 48.5 (neutral, no overbought risk). MACD hist +0.421 (positive). Price 2.08% above VWAP. Divergence between fear index and price action suggests institutional rotation into crypto exposure.",Bitcoin/Ethereum stabilization; TradeFi/multi-asset ecosystem expansion,swing,2026-07-01T18:54:05.847305+00:00
1365,2026-07-01T18:53:28.705642+00:00,INTC,SHORT,0.65,"Pelosi sold $500k (2026-05-29, confirms insider skepticism). Down -9.01% today, -4.3% (5d). RSI 53.6 (neutral but trending down). MACD hist -0.117 (negative momentum). Price 2.88% below VWAP signals institutional distribution. Semiconductor selloff + insider exodus + weak technicals align bearish.",Data center capex rotation away from legacy; insider distribution signal,swing,2026-07-01T18:54:05.847305+00:00
1366,2026-07-01T18:53:28.705642+00:00,MU,SHORT,0.63,"Memory chip crash: -14.3% (5d), -9.80% today. RSI 52.3 (neutral but sellers in control). MACD hist -10.683 (strong bearish divergence). Price 2.36% below VWAP. Semiconductor equipment weakness (KLAC, LRCX, AMAT all -11%+) suggests capex cycle roll-over. High volume (35.3M) confirms capitulation.",Memory oversupply signal; semiconductor capex cycle peak,swing,2026-07-01T18:54:05.847305+00:00
1367,2026-07-01T18:59:14.408740+00:00,APP,LONG,0.78,"Strong momentum continuation: +27.8% (5d), +10.59% (today), RSI 63.0 (elevated but not overbought), MACD +4.050 (positive histogram). Price above VWAP by 1.19%. CEO insider selling noted but offset by outsized retail/momentum flows. Fear & Greed at 11 creates asymmetric risk/reward for contrarian strength.","Wall Street upside revision (June 17: '40% upside'), relative outperformance vs. semiconductor weakness",swing,2026-07-01T18:59:54.625551+00:00
1368,2026-07-01T18:59:14.408740+00:00,PLTR,LONG,0.72,"Burry portfolio position (66.0% weight—largest holding). Strong momentum: +18.7% (5d), +9.06% (today), price above VWAP by 1.44%. RSI 49.6 (neutral, room to run). MACD histogram slightly negative (-0.350) is only weakness, but price action overrides. Catalyst: Nvidia partnership and data center tailwinds.","Nvidia deal (June 30), Palantir valuation reset with AI/defense growth catalysts",position,2026-07-01T18:59:54.625551+00:00
1369,2026-07-01T18:59:14.408740+00:00,COIN,LONG,0.68,"Risk-on reversal despite macro fear: +12.9% (5d), +10.15% (today), price above VWAP by 1.53%. RSI 48.0 (neutral—room to run higher). MACD +0.369 (positive). Crypto Fear & Greed at 11 (extreme fear) is capitulation setup; smart money buying dips. Cathie Wood recent accumulation signals conviction.","Crypto capitulation + institutional re-entry, regulatory clarity tailwinds, Bitcoin resilience",swing,2026-07-01T18:59:54.625551+00:00
1370,2026-07-01T18:59:14.408740+00:00,META,LONG,0.66,"Broad strength: +14.0% (5d), +9.84% (today), price above VWAP by 0.90%. RSI 59.9 (elevated but not overbought). MACD +3.542 (solid momentum). Large volume (35.9M). Contrarian strength amid semiconductor selloff suggests AI infrastructure narrative dominance. CoreWeave tumble (July 1) may create GPU/inference edge for Meta internally.","AI infrastructure consolidation, earnings beat expectations, data center capex leadership",swing,2026-07-01T18:59:54.625551+00:00
1371,2026-07-01T18:59:14.408740+00:00,INTC,SHORT,0.65,"Pelosi insider SALE (May 29: $500K+ dump—45-day lag now maturing into weakness). Today -8.96%, down 4.3% (5d). Price below VWAP by 2.81%. RSI 53.6 (neutral). MACD -0.116 (slightly negative). High volume (78.2M) on down day. Fear & Greed 11 may not extend to legacy semi. Foundry strategy questions + competitive pressure remain unresolved.","Delayed foundry ramp, competitive share loss to TSMC/Samsung, macro capex caution",swing,2026-07-01T18:59:54.625551+00:00
1372,2026-07-01T19:05:04.377534+00:00,PLTR,LONG,0.78,"Burry's largest position (66% of portfolio) with strong momentum: +18.9% 5d, +9.27% today, price above VWAP (+1.63%). RSI 49.8 (neutral, room to run), MACD -0.335 (slightly negative but recovering). Recent catalyst: Nvidia partnership announced. Fear & Greed at 11 (extreme fear) = contrarian buy signal for quality names. Insider signal: Burry conviction remains highest despite market weakness.",Nvidia deal; potential government contract wins; Q2 earnings narrative shift in AI/defense spend,position,2026-07-01T19:06:46.175964+00:00
1373,2026-07-01T19:05:04.377534+00:00,COIN,LONG,0.72,"Strong bounce: +13.0% 5d, +10.09% today despite extreme fear (11/100). Price above VWAP (+1.60%), RSI 48.1 (neutral, not overbought), MACD +0.378 (early momentum build). Fear & Greed at 11 suggests capitulation bottom forming; crypto exchange plays typically lead recoveries from panic. TradeFi ecosystem expansion narrative bullish.",Fear & Greed reversal cycle; regulatory clarity; TradeFi integration expansion,swing,2026-07-01T19:06:46.175964+00:00
1374,2026-07-01T19:05:04.377534+00:00,META,LONG,0.7,"Magnificent 7 resilience: +13.7% 5d, +9.58% today while semis collapse. Price above VWAP (+0.58%), RSI 59.5 (strong but not overbought), MACD +3.421 (positive momentum). Large-cap tech showing rotation strength out of fear. News supports AI infrastructure spending narrative unrelated to memory gluts.",AI capex stability narrative; divergence from semiconductor weakness; Q2 guidance confidence,swing,2026-07-01T19:06:46.175964+00:00
1375,2026-07-01T19:05:04.377534+00:00,INTC,SHORT,0.68,"Congressional insider (Pelosi) sold $500k on 2026-05-29 (32 days ago, within confirmation window). Today: -8.25%, price below VWAP (-2.02%), RSI 54.2 (neutral), MACD -0.053 (negative turning). Semiconductor sector in distress (GLW -13.67%, KLAC -12.80%, LRCX -10.98%, AMAT -10.32%). Intel specifically vulnerable to Pelosi's pre-warning signal + sector cyclical weakness.",Earnings disappointment risk; foundry competition; memory oversupply pressure on margins,swing,2026-07-01T19:06:46.175964+00:00
1376,2026-07-01T19:05:04.377534+00:00,MU,SHORT,0.65,"DRAM/NAND cyclical top warning: -13.3% 5d, -8.92% today. Price below VWAP (-1.22%), RSI 53.0 (neutral but momentum negative), MACD -9.947 (sharply negative). Extreme Fear environment typically precedes extended drawdowns in cyclical names. High volume (36M shares) confirms capitulation pressure. Dominated H1 2026 rally = vulnerable to profit-taking.",Memory oversupply continuation; China competition; guidance miss risk on demand normalization,swing,2026-07-01T19:06:46.175964+00:00
1377,2026-07-01T19:11:54.295848+00:00,PLTR,LONG,0.78,"Burry's largest holding (66% portfolio weight) shows strong momentum: +18.8% 5d, +9.16% today, price above VWAP by 1.50%. RSI 49.7 (not overbought), MACD histogram negative but price action commanding. Recent news catalyst on new growth catalysts and Nvidia partnership. Fear & Greed at 11 creates contrarian entry with smart-money backing.",Palantir growth catalyst announcement; Nvidia partnership validation,swing,2026-07-01T19:12:34.879096+00:00
